Zipcode,City,State,County
29860,North Augusta,SC,Aiken
29860,,SC,Aiken
29860,Murphys Estates,SC,Edgefield
29860,North Augusta,SC,Edgefield
29860,North Augusta,SC,Edgefield
29860,,SC,Edgefield
29861,North Augusta,SC,Aiken
29899,Mc Cormick,SC,Mccormick
29899,McCormick,SC,McCormick
29901,Beaufort,SC,Beaufort
29902,Beaufort,SC,Beaufort
29902,Beaufort,SC,Beaufort
29902,Burton,SC,Beaufort
29902,Port Royal,SC,Beaufort
29902,Shell Point,SC,Beaufort
29902,,SC,Beaufort
29903,Beaufort,SC,Beaufort
29904,Beaufort,SC,Beaufort
29904,Beaufort,SC,Beaufort
29905,Beaufort,SC,Beaufort
29905,Port Royal,SC,Beaufort
29906,Beaufort,SC,Beaufort
29906,Beaufort,SC,Beaufort
29906,Burton,SC,Beaufort
29906,Laurel Bay,SC,Beaufort
29906,Port Royal,SC,Beaufort
29906,Shell Point,SC,Beaufort
29906,,SC,Beaufort
29907,Beaufort,SC,Beaufort
29907,Ladys Island,SC,Beaufort
29907,,SC,Beaufort
29909,Bluffton,SC,Beaufort
29909,Okatie,SC,Beaufort
29909,,SC,Beaufort
29909,,SC,Jasper
29910,Bluffton,SC,Beaufort
29910,Bluffton,SC,Beaufort
29910,,SC,Beaufort
29911,Brunson,SC,Hampton
29911,Brunson,SC,Hampton
29911,,SC,Hampton
29912,Coosawhatchie,SC,Jasper
29912,,SC,Jasper
29913,Crocketville,SC,Hampton
29914,Dale,SC,Beaufort
29915,Daufuskie Island,SC,Beaufort
29915,,SC,Beaufort
29916,Early Branch,SC,Hampton
29916,,SC,Hampton
29916,,SC,Jasper
29918,Estill,SC,Hampton
29918,Estill,SC,Hampton
29918,Furman,SC,Hampton
29918,Scotia,SC,Hampton
29918,,SC,Hampton
29920,Saint Helena Island,SC,Beaufort
29920,,SC,Beaufort
29921,Furman,SC,Hampton
29921,Furman,SC,Hampton
29921,,SC,Hampton
29922,Garnett,SC,Hampton
29922,,SC,Hampton
29922,,SC,Jasper
29923,Gifford,SC,Hampton
29923,Gifford,SC,Hampton
29923,,SC,Hampton
29924,Hampton,SC,Hampton
29924,Hampton,SC,Hampton
29924,Varnville,SC,Hampton
29924,,SC,Hampton
29925,Hilton Head Island,SC,Beaufort
29926,Hilton Head Island,SC,Beaufort
29926,Hilton Head Island,SC,Beaufort
29926,,SC,Beaufort
29927,Bluffton,SC,Beaufort
29927,,SC,Beaufort
29927,Hardeeville,SC,Jasper
29927,Hardeeville,SC,Jasper
29927,,SC,Jasper
29928,Hilton Head Island,SC,Beaufort
29928,Hilton Head Island,SC,Beaufort
29929,Islandton,SC,Colleton
29929,Islandton,SC,Colleton
29929,,SC,Colleton
29931,Lobeco,SC,Beaufort
29932,,SC,Allendale
29932,Luray,SC,Hampton
29932,Luray,SC,Hampton
29932,,SC,Hampton
29933,Miley,SC,Hampton
29934,,SC,Hampton
29934,Pineland,SC,Jasper
29934,,SC,Jasper
29935,Beaufort,SC,Beaufort
29935,Port Royal,SC,Beaufort
29935,Port Royal,SC,Beaufort
29936,Ridgeland,SC,Jasper
29936,Ridgeland,SC,Jasper
29936,,SC,Jasper
29938,Hilton Head Island,SC,Beaufort
29939,Scotia,SC,Hampton
29939,Scotia,SC,Hampton
29939,,SC,Hampton
29940,Seabrook,SC,Beaufort
29940,,SC,Beaufort
29941,Sheldon,SC,Beaufort
29941,,SC,Beaufort
29943,Tillman,SC,Jasper
29943,,SC,Jasper
29944,Hampton,SC,Hampton
29944,Varnville,SC,Hampton
29944,Varnville,SC,Hampton
29944,,SC,Hampton
29944,,SC,Jasper
29945,Yemassee,SC,Beaufort
29945,Yemassee,SC,Beaufort
29945,,SC,Beaufort
29945,,SC,Colleton
29945,Yemassee,SC,Hampton
29945,,SC,Hampton
29945,,SC,Jasper
30002,Avondale Est,GA,Dekalb
30002,Avondale Estates,GA,Dekalb
30002,Avondale Estates,GA,DeKalb
30002,Scottdale,GA,DeKalb
30002,,GA,DeKalb
30003,Norcross,GA,Gwinnett
30004,,GA,Cherokee
30004,,GA,Forsyth
30004,Alpharetta,GA,Fulton
30004,Alpharetta,GA,Fulton
30004,Milton,GA,Fulton
30004,Milton,GA,Fulton
30004,Roswell,GA,Fulton
30005,,GA,Forsyth
30005,Alpharetta,GA,Fulton
30005,Alpharetta,GA,Fulton
30005,Johns Creek,GA,Fulton
30005,Johns Creek,GA,Fulton
30006,Marietta,GA,Cobb
30007,Marietta,GA,Cobb
30008,Fair Oaks,GA,Cobb
30008,Marietta,GA,Cobb
30008,Marietta,GA,Cobb
30008,,GA,Cobb
30009,Alpharetta,GA,Fulton
30009,Alpharetta,GA,Fulton
30009,Milton,GA,Fulton
30009,Milton,GA,Fulton
30009,Roswell,GA,Fulton
30010,Norcross,GA,Gwinnett
30011,Auburn,GA,Barrow
30011,Auburn,GA,Barrow
30011,Carl,GA,Barrow
30011,,GA,Barrow
30011,Auburn,GA,Gwinnett
30011,,GA,Gwinnett
30012,,GA,DeKalb
30012,Conyers,GA,Rockdale
30012,Conyers,GA,Rockdale
30012,Lakeview Estates,GA,Rockdale
30012,,GA,Rockdale
30012,,GA,Walton
30013,,GA,Newton
30013,Conyers,GA,Rockdale
30013,Conyers,GA,Rockdale
30013,,GA,Rockdale
30014,,GA,Jasper
30014,Covington,GA,Newton
30014,Covington,GA,Newton
30014,Oxford,GA,Newton
30014,Porterdale,GA,Newton
30014,Porterdale,GA,Newton
30014,,GA,Newton
30014,Jersey,GA,Walton
30014,Walnut Grove,GA,Walton
30014,,GA,Walton
30015,Covington,GA,Newton
30016,Covington,GA,Newton
30016,Covington,GA,Newton
30016,Porterdale,GA,Newton
30016,Porterdale,GA,Newton
30016,,GA,Newton
30016,,GA,Rockdale
30017,Grayson,GA,Gwinnett
30017,Grayson,GA,Gwinnett
30017,Snellville,GA,Gwinnett
30017,,GA,Gwinnett
30018,Jersey,GA,Walton
30019,Dacula,GA,Gwinnett
30019,Dacula,GA,Gwinnett
30019,,GA,Gwinnett
30019,,GA,Walton
30021,Clarkston,GA,Dekalb
30021,Clarkston,GA,DeKalb
30021,Scottdale,GA,DeKalb
30021,Tucker,GA,DeKalb
30021,,GA,DeKalb
30022,Alpharetta,GA,Fulton
30022,Alpharetta,GA,Fulton
30022,Johns Creek,GA,Fulton
30022,Johns Creek,GA,Fulton
30022,Roswell,GA,Fulton
30023,Alpharetta,GA,Fulton
30024,,GA,Forsyth
30024,Johns Creek,GA,Fulton
30024,Duluth,GA,Gwinnett
30024,Johns Creek,GA,Gwinnett
30024,Sugar Hill,GA,Gwinnett
30024,Suwanee,GA,Gwinnett
30024,Suwanee,GA,Gwinnett
30024,,GA,Gwinnett
30025,Social Circle,GA,Newton
30025,,GA,Newton
30025,Social Circle,GA,Walton
30025,Social Circle,GA,Walton
30025,,GA,Walton
30026,Duluth,GA,Gwinnett
30026,North Metro,GA,Gwinnett
30028,,GA,Cherokee
30028,Cumming,GA,Forsyth
30028,,GA,Forsyth
30029,Duluth,GA,Gwinnett
30029,North Metro,GA,Gwinnett
30030,Belvedere Park,GA,DeKalb
30030,Decatur,GA,Dekalb
30030,Decatur,GA,DeKalb
30030,Druid Hills,GA,DeKalb
30030,North Decatur,GA,DeKalb
30030,Scottdale,GA,DeKalb
30030,,GA,DeKalb
30031,Decatur,GA,Dekalb
30032,Atlanta,GA,DeKalb
30032,Avondale Estates,GA,DeKalb
30032,Belvedere Park,GA,DeKalb
30032,Candler-McAfee,GA,DeKalb
30032,Decatur,GA,Dekalb
30032,,GA,DeKalb
30033,Decatur,GA,Dekalb
30033,Decatur,GA,DeKalb
30033,Druid Hills,GA,DeKalb
30033,North Decatur,GA,DeKalb
30033,North Druid Hills,GA,DeKalb
30033,Scottdale,GA,DeKalb
30033,,GA,DeKalb
30034,Decatur,GA,Dekalb
30034,Gresham Park,GA,DeKalb
30034,Panthersville,GA,DeKalb
30034,,GA,DeKalb
30035,Decatur,GA,Dekalb
30035,Redan,GA,DeKalb
30035,,GA,DeKalb
30036,Decatur,GA,Dekalb
30037,Decatur,GA,Dekalb
30038,Lithonia,GA,Dekalb
30038,,GA,DeKalb
30039,,GA,DeKalb
30039,Snellville,GA,Gwinnett
30039,Snellville,GA,Gwinnett
30039,,GA,Gwinnett
30040,,GA,Cherokee
30040,Cumming,GA,Forsyth
30040,Cumming,GA,Forsyth
30040,,GA,Forsyth
30041,Cumming,GA,Forsyth
30041,Cumming,GA,Forsyth
30041,,GA,Forsyth
30042,Lawrenceville,GA,Gwinnett
30043,Lawrenceville,GA,Gwinnett
30043,Lawrenceville,GA,Gwinnett
30043,,GA,Gwinnett
30044,Lawrenceville,GA,Gwinnett
30044,Lawrenceville,GA,Gwinnett
30044,Lilburn,GA,Gwinnett
30044,,GA,Gwinnett
30045,Dacula,GA,Gwinnett
30045,Lawrenceville,GA,Gwinnett
30045,Lawrenceville,GA,Gwinnett
30045,,GA,Gwinnett
30046,Lawrenceville,GA,Gwinnett
30046,Lawrenceville,GA,Gwinnett
30046,,GA,Gwinnett
30047,Lilburn,GA,Gwinnett
30047,Lilburn,GA,Gwinnett
30047,Mountain Park,GA,Gwinnett
30047,,GA,Gwinnett
30048,Lilburn,GA,Gwinnett
30049,Lawrenceville,GA,Gwinnett
30052,Loganville,GA,Gwinnett
30052,Snellville,GA,Gwinnett
30052,,GA,Gwinnett
30052,,GA,Newton
30052,,GA,Rockdale
30052,Loganville,GA,Walton
30052,Loganville,GA,Walton
30052,Walnut Grove,GA,Walton
30052,Walnut Grove,GA,Walton
30052,,GA,Walton
30054,Covington,GA,Newton
30054,Oxford,GA,Newton
30054,Oxford,GA,Newton
30054,,GA,Newton
30054,,GA,Walton
30055,,GA,Jasper
30055,,GA,Morgan
30055,Mansfield,GA,Newton
30055,Mansfield,GA,Newton
30055,,GA,Newton
30056,Newborn,GA,Jasper
30056,,GA,Jasper
30056,,GA,Morgan
30056,Newborn,GA,Newton
30056,,GA,Newton
30058,Lithonia,GA,Dekalb
30058,Lithonia,GA,DeKalb
30058,Redan,GA,DeKalb
30058,,GA,DeKalb
30058,,GA,Rockdale
30060,Fair Oaks,GA,Cobb
30060,Marietta,GA,Cobb
30060,Marietta,GA,Cobb
30060,Smyrna,GA,Cobb
30060,,GA,Cobb
30061,Marietta,GA,Cobb
30062,Marietta,GA,Cobb
30062,Marietta,GA,Cobb
30062,,GA,Cobb
30063,Marietta,GA,Cobb
30064,Marietta,GA,Cobb
30064,Marietta,GA,Cobb
30064,,GA,Cobb
30065,Marietta,GA,Cobb
30066,Marietta,GA,Cobb
30066,Marietta,GA,Cobb
30066,,GA,Cobb
30067,Marietta,GA,Cobb
30067,Marietta,GA,Cobb
30067,,GA,Cobb
30068,Marietta,GA,Cobb
30068,Marietta,GA,Cobb
30068,,GA,Cobb
30069,Dobbins Afb,GA,Cobb
30069,Marietta,GA,Cobb
30070,Porterdale,GA,Newton
30070,Porterdale,GA,Newton
30071,Norcross,GA,Gwinnett
30071,Norcross,GA,Gwinnett
30071,,GA,Gwinnett
30072,Pine Lake,GA,Dekalb
30072,Pine Lake,GA,DeKalb
30074,Redan,GA,Dekalb
30075,,GA,Cherokee
30075,,GA,Cobb
30075,Milton,GA,Fulton
30075,Mountain Park,GA,Fulton
30075,Roswell,GA,Fulton
30075,Roswell,GA,Fulton
30076,Alpharetta,GA,Fulton
30076,Johns Creek,GA,Fulton
30076,Roswell,GA,Fulton
30076,Roswell,GA,Fulton
30077,Roswell,GA,Fulton
30078,Snellville,GA,Gwinnett
30078,Snellville,GA,Gwinnett
30078,,GA,Gwinnett
30079,Scottdale,GA,Dekalb
30079,Scottdale,GA,DeKalb
30080,Fair Oaks,GA,Cobb
30080,Marietta,GA,Cobb
30080,Smyrna,GA,Cobb
30080,Smyrna,GA,Cobb
30080,Vinings,GA,Cobb
30080,,GA,Cobb
30081,Smyrna,GA,Cobb
30082,Mableton,GA,Cobb
30082,Smyrna,GA,Cobb
30082,Smyrna,GA,Cobb
30082,,GA,Cobb
30083,Stone Mountain,GA,Dekalb
30083,Stone Mountain,GA,DeKalb
30083,Stone Mtn,GA,Dekalb
30083,,GA,DeKalb
30084,Tucker,GA,Dekalb
30084,Tucker,GA,DeKalb
30084,,GA,DeKalb
30084,Lilburn,GA,Gwinnett
30084,,GA,Gwinnett
30085,Tucker,GA,Dekalb
30086,Stone Mountain,GA,Dekalb
30086,Stone Mtn,GA,Dekalb
30087,Smoke Rise,GA,Dekalb
30087,Stone Mountain,GA,Dekalb
30087,Stone Mountain,GA,DeKalb
30087,Stone Mtn,GA,Dekalb
30087,,GA,DeKalb
30087,Mountain Park,GA,Gwinnett
30087,,GA,Gwinnett
30088,Redan,GA,DeKalb
30088,Stone Mountain,GA,Dekalb
30088,Stone Mountain,GA,DeKalb
30088,Stone Mtn,GA,Dekalb
30088,,GA,DeKalb
30090,Marietta,GA,Cobb
30091,Norcross,GA,Gwinnett
30092,Sandy Springs,GA,Fulton
30092,Berkeley Lake,GA,Gwinnett
30092,Norcross,GA,Gwinnett
30092,Norcross,GA,Gwinnett
30092,,GA,Gwinnett
30093,Norcross,GA,Gwinnett
30093,,GA,Gwinnett
30094,,GA,DeKalb
30094,Conyers,GA,Rockdale
30094,Conyers,GA,Rockdale
30094,,GA,Rockdale
30095,Duluth,GA,Gwinnett
30096,Berkeley Lake,GA,Gwinnett
30096,Berkeley Lake,GA,Gwinnett
30096,Duluth,GA,Gwinnett
30096,Duluth,GA,Gwinnett
30096,,GA,Gwinnett
30097,,GA,Forsyth
30097,Johns Creek,GA,Fulton
30097,Duluth,GA,Gwinnett
30097,Duluth,GA,Gwinnett
30097,Johns Creek,GA,Gwinnett
30097,,GA,Gwinnett
30098,Duluth,GA,Gwinnett
30099,Duluth,GA,Gwinnett
30101,,GA,Bartow
30101,,GA,Cherokee
30101,Acworth,GA,Cobb
30101,Acworth,GA,Cobb
30101,Kennesaw,GA,Cobb
30101,,GA,Cobb
30101,,GA,Paulding
30102,,GA,Bartow
30102,Acworth,GA,Cherokee
30102,,GA,Cherokee
30102,,GA,Cobb
30103,Adairsville,GA,Bartow
30103,Adairsville,GA,Bartow
30103,,GA,Bartow
30103,,GA,Floyd
30103,Calhoun,GA,Gordon
30103,,GA,Gordon
30104,,GA,Bartow
30104,,GA,Floyd
30104,Aragon,GA,Polk
30104,Aragon,GA,Polk
30104,,GA,Polk
30105,,GA,Chattooga
30105,Armuchee,GA,Floyd
30105,,GA,Floyd
30106,Austell,GA,Cobb
30106,Austell,GA,Cobb
30106,Mableton,GA,Cobb
30106,,GA,Cobb
30106,Austell,GA,Douglas
30106,Lithia Springs,GA,Douglas
30107,Ball Ground,GA,Cherokee
30107,Ball Ground,GA,Cherokee
30107,Nelson,GA,Cherokee
30107,,GA,Cherokee
30107,,GA,Forsyth
30107,,GA,Pickens
30108,Bowdon,GA,Carroll
30108,Bowdon,GA,Carroll
30108,,GA,Carroll
30108,Ephesus,GA,Heard
30108,,GA,Heard
30109,Bowdon Jct,GA,Carroll
30109,Bowdon Junction,GA,Carroll
30110,Bremen,GA,Carroll
30110,,GA,Carroll
30110,Bremen,GA,Haralson
30110,Bremen,GA,Haralson
30110,Waco,GA,Haralson
30110,,GA,Haralson
30111,Clarkdale,GA,Cobb
30112,Carrollton,GA,Carroll
30113,Buchanan,GA,Haralson
30113,Buchanan,GA,Haralson
30113,,GA,Haralson
30113,,GA,Polk
30114,Canton,GA,Cherokee
30114,Canton,GA,Cherokee
30114,Holly Springs,GA,Cherokee
30114,Holly Springs,GA,Cherokee
30114,,GA,Cherokee
30115,Canton,GA,Cherokee
30115,Canton,GA,Cherokee
30115,Holly Springs,GA,Cherokee
30115,Holly Springs,GA,Cherokee
30115,,GA,Cherokee
30116,Carrollton,GA,Carroll
30116,Carrollton,GA,Carroll
30116,,GA,Carroll
30117,Carrollton,GA,Carroll
30117,Carrollton,GA,Carroll
30117,Mount Zion,GA,Carroll
30117,,GA,Carroll
30118,Carrollton,GA,Carroll
30118,Carrollton,GA,Carroll
30119,Carrollton,GA,Carroll
30120,Cartersville,GA,Bartow
30120,Cartersville,GA,Bartow
30120,Emerson,GA,Bartow
30120,Euharlee,GA,Bartow
30120,Euharlee,GA,Bartow
30120,,GA,Bartow
30121,Cartersville,GA,Bartow
30121,Cartersville,GA,Bartow
30121,Emerson,GA,Bartow
30121,,GA,Bartow
30122,Douglasville,GA,Douglas
30122,Lithia Spgs,GA,Douglas
30122,Lithia Springs,GA,Douglas
30122,Lithia Springs,GA,Douglas
30122,,GA,Douglas
30123,Cassville,GA,Bartow
30124,Cave Spring,GA,Floyd
30124,Cave Spring,GA,Floyd
30124,,GA,Floyd
30125,,GA,Floyd
30125,Cedartown,GA,Polk
30125,Cedartown,GA,Polk
30125,,GA,Polk
30126,Mableton,GA,Cobb
30126,Mableton,GA,Cobb
30126,Smyrna,GA,Cobb
30126,,GA,Cobb
30127,Austell,GA,Cobb
30127,Powder Spgs,GA,Cobb
30127,Powder Springs,GA,Cobb
30127,Powder Springs,GA,Cobb
30127,,GA,Cobb
30127,,GA,Paulding
30129,Coosa,GA,Floyd
30132,Braswell,GA,Paulding
30132,Dallas,GA,Paulding
30132,Dallas,GA,Paulding
30132,Hiram,GA,Paulding
30132,,GA,Paulding
30133,Douglasville,GA,Douglas
30134,Douglasville,GA,Douglas
30134,Douglasville,GA,Douglas
30134,Lithia Springs,GA,Douglas
30134,,GA,Douglas
30134,,GA,Paulding
30135,Douglasville,GA,Douglas
30135,Douglasville,GA,Douglas
30135,,GA,Douglas
30137,Emerson,GA,Bartow
30137,Emerson,GA,Bartow
30137,,GA,Bartow
30138,Esom Hill,GA,Cleburne
30139,,GA,Bartow
30139,Fairmount,GA,Gordon
30139,Fairmount,GA,Gordon
30139,,GA,Gordon
30139,,GA,Pickens
30140,Felton,GA,Haralson
30141,Powder Springs,GA,Cobb
30141,,GA,Cobb
30141,Hiram,GA,Paulding
30141,Hiram,GA,Paulding
30141,,GA,Paulding
30142,Holly Springs,GA,Cherokee
30143,,GA,Cherokee
30143,,GA,Dawson
30143,Big Canoe,GA,Pickens
30143,Jasper,GA,Pickens
30143,Jasper,GA,Pickens
30143,Nelson,GA,Pickens
30143,,GA,Pickens
30144,Acworth,GA,Cobb
30144,Kennesaw,GA,Cobb
30144,Kennesaw,GA,Cobb
30144,,GA,Cobb
30145,Euharlee,GA,Bartow
30145,Euharlee,GA,Bartow
30145,Kingston,GA,Bartow
30145,Kingston,GA,Bartow
30145,,GA,Bartow
30145,,GA,Floyd
30146,Lebanon,GA,Cherokee
30147,Lindale,GA,Floyd
30147,Lindale,GA,Floyd
30147,,GA,Floyd
30147,,GA,Polk
30148,,GA,Dawson
30148,Marble Hill,GA,Pickens
30148,,GA,Pickens
30149,Mount Berry,GA,Floyd
30149,Rome,GA,Floyd
30149,,GA,Floyd
30150,Mount Zion,GA,Carroll
30151,Nelson,GA,Pickens
30152,Acworth,GA,Cobb
30152,Kennesaw,GA,Cobb
30152,Kennesaw,GA,Cobb
30152,Marietta,GA,Cobb
30152,,GA,Cobb
30153,,GA,Haralson
30153,Braswell,GA,Paulding
30153,,GA,Paulding
30153,Aragon,GA,Polk
30153,Braswell,GA,Polk
30153,Braswell,GA,Polk
30153,Rockmart,GA,Polk
30153,Rockmart,GA,Polk
30153,,GA,Polk
30154,Douglasville,GA,Douglas
30156,Kennesaw,GA,Cobb
30157,,GA,Cobb
30157,Dallas,GA,Paulding
30157,Dallas,GA,Paulding
30157,Hiram,GA,Paulding
30157,,GA,Paulding
30160,Kennesaw,GA,Cobb
30161,,GA,Bartow
30161,Lindale,GA,Floyd
30161,Rome,GA,Floyd
30161,Rome,GA,Floyd
30161,Shannon,GA,Floyd
30161,,GA,Floyd
30162,Rome,GA,Floyd
30163,Rome,GA,Floyd
30164,Rome,GA,Floyd
30164,,GA,Newton
30165,,GA,Chattooga
30165,,AL,Cherokee
30165,Rome,GA,Floyd
30165,Rome,GA,Floyd
30165,,GA,Floyd
30168,Austell,GA,Cobb
30168,Austell,GA,Cobb
30168,Mableton,GA,Cobb
30168,,GA,Cobb
30168,Austell,GA,Douglas
30168,Douglasville,GA,Douglas
30168,Lithia Springs,GA,Douglas
30168,,GA,Douglas
30169,Canton,GA,Cherokee
30170,Roopville,GA,Carroll
30170,Roopville,GA,Carroll
30170,,GA,Carroll
30170,Ephesus,GA,Heard
30170,,GA,Heard
30171,Rydal,GA,Bartow
30171,,GA,Bartow
30171,,GA,Gordon
30172,Shannon,GA,Floyd
30173,Lindale,GA,Floyd
30173,Silver Creek,GA,Floyd
30173,,GA,Floyd
30173,,GA,Polk
30175,,GA,Gilmer
30175,Jasper,GA,Pickens
30175,Talking Rock,GA,Pickens
30175,Talking Rock,GA,Pickens
30175,,GA,Pickens
30176,Buchanan,GA,Haralson
30176,Tallapoosa,GA,Haralson
30176,Tallapoosa,GA,Haralson
30176,,GA,Haralson
30177,Nelson,GA,Pickens
30177,Tate,GA,Pickens
30177,,GA,Pickens
30178,Euharlee,GA,Bartow
30178,Taylorsville,GA,Bartow
30178,Taylorsville,GA,Bartow
30178,,GA,Bartow
30178,,GA,Paulding
30178,Taylorsville,GA,Polk
30178,,GA,Polk
30179,Temple,GA,Carroll
30179,Temple,GA,Carroll
30179,,GA,Carroll
30179,,GA,Haralson
30179,,GA,Paulding
30180,Villa Rica,GA,Carroll
30180,Villa Rica,GA,Carroll
30180,,GA,Carroll
30180,Villa Rica,GA,Douglas
30180,,GA,Douglas
30180,,GA,Paulding
30182,Bremen,GA,Carroll
30182,Mount Zion,GA,Carroll
30182,Waco,GA,Carroll
30182,,GA,Carroll
30182,Tallapoosa,GA,Haralson
30182,Waco,GA,Haralson
30182,,GA,Haralson
30183,,GA,Bartow
30183,Waleska,GA,Cherokee
30183,Waleska,GA,Cherokee
30183,,GA,Cherokee
30183,,GA,Pickens
30184,Cartersville,GA,Bartow
30184,White,GA,Bartow
30184,White,GA,Bartow
30184,,GA,Bartow
30184,,GA,Cherokee
30185,Whitesburg,GA,Carroll
30185,Whitesburg,GA,Carroll
30185,,GA,Carroll
30185,,GA,Douglas
30187,Douglasville,GA,Douglas
30187,Winston,GA,Douglas
30187,,GA,Douglas
30188,Holly Springs,GA,Cherokee
30188,Holly Springs,GA,Cherokee
30188,Mountain Park,GA,Cherokee
30188,Woodstock,GA,Cherokee
30188,Woodstock,GA,Cherokee
30188,,GA,Cherokee
30188,,GA,Cobb
30189,Woodstock,GA,Cherokee
30189,Woodstock,GA,Cherokee
30189,,GA,Cherokee
30204,Aldora,GA,Lamar
30204,Barnesville,GA,Lamar
30204,Barnesville,GA,Lamar
30204,,GA,Lamar
30204,,GA,Monroe
30204,,GA,Upson
30205,Brooks,GA,Fayette
30205,Brooks,GA,Fayette
30205,,GA,Fayette
30205,,GA,Spalding
30206,Concord,GA,Pike
30206,Concord,GA,Pike
30206,Hilltop,GA,Pike
30206,,GA,Pike
30212,Experiment,GA,Spalding
30213,Chattahoochee Hills,GA,Fulton
30213,Fairburn,GA,Fulton
30213,Fairburn,GA,Fulton
30213,Palmetto,GA,Fulton
30213,Union City,GA,Fulton
30213,,GA,Fulton
30214,Fayetteville,GA,Fayette
30214,Fayetteville,GA,Fayette
30214,Tyrone,GA,Fayette
30214,Woolsey,GA,Fayette
30214,,GA,Fayette
30215,,GA,Clayton
30215,Fayetteville,GA,Fayette
30215,Fayetteville,GA,Fayette
30215,Woolsey,GA,Fayette
30215,,GA,Fayette
30216,Flovilla,GA,Butts
30216,Flovilla,GA,Butts
30216,,GA,Butts
30217,Centralhatchee,GA,Heard
30217,Centralhatchee,GA,Heard
30217,Ctrlhatchee,GA,Heard
30217,Ephesus,GA,Heard
30217,Franklin,GA,Heard
30217,Franklin,GA,Heard
30217,,GA,Heard
30217,,GA,Troup
30218,Gay,GA,Meriwether
30218,Gay,GA,Meriwether
30218,,GA,Meriwether
30219,Glenn,GA,Heard
30220,Grantville,GA,Coweta
30220,Grantville,GA,Coweta
30220,,GA,Coweta
30220,Lone Oak,GA,Meriwether
30220,,GA,Meriwether
30222,Greenville,GA,Meriwether
30222,Greenville,GA,Meriwether
30222,Stovall,GA,Meriwether
30222,,GA,Meriwether
30223,East Griffin,GA,Spalding
30223,Experiment,GA,Spalding
30223,Griffin,GA,Spalding
30223,Griffin,GA,Spalding
30223,Heron Bay,GA,Spalding
30223,Sunny Side,GA,Spalding
30223,,GA,Spalding
30224,,GA,Lamar
30224,,GA,Pike
30224,East Griffin,GA,Spalding
30224,Griffin,GA,Spalding
30224,Griffin,GA,Spalding
30224,Orchard Hill,GA,Spalding
30224,,GA,Spalding
30228,Bonanza,GA,Clayton
30228,Lovejoy,GA,Clayton
30228,,GA,Clayton
30228,Hampton,GA,Henry
30228,Hampton,GA,Henry
30228,,GA,Henry
30228,Sunny Side,GA,Spalding
30228,,GA,Spalding
30229,Haralson,GA,Coweta
30230,,GA,Coweta
30230,,GA,Heard
30230,Lone Oak,GA,Meriwether
30230,,GA,Meriwether
30230,Hogansville,GA,Troup
30230,Hogansville,GA,Troup
30230,,GA,Troup
30233,Jackson,GA,Butts
30233,Jackson,GA,Butts
30233,,GA,Butts
30233,,GA,Henry
30233,,GA,Lamar
30233,,GA,Monroe
30233,,GA,Newton
30234,Jenkinsburg,GA,Butts
30234,Jenkinsburg,GA,Butts
30234,,GA,Butts
30234,Locust Grove,GA,Henry
30234,,GA,Henry
30236,Jonesboro,GA,Clayton
30236,Jonesboro,GA,Clayton
30236,Lake Spivey,GA,Clayton
30236,Lovejoy,GA,Clayton
30236,,GA,Clayton
30236,Stockbridge,GA,Henry
30236,,GA,Henry
30237,Jonesboro,GA,Clayton
30238,Bonanza,GA,Clayton
30238,Irondale,GA,Clayton
30238,Jonesboro,GA,Clayton
30238,Jonesboro,GA,Clayton
30238,,GA,Clayton
30238,Fayetteville,GA,Fayette
30238,,GA,Fayette
30240,Lagrange,GA,Troup
30240,LaGrange,GA,Troup
30240,West Point,GA,Troup
30240,,GA,Troup
30241,Lagrange,GA,Troup
30241,LaGrange,GA,Troup
30241,,GA,Troup
30248,,GA,Butts
30248,Heron Bay,GA,Henry
30248,Locust Grove,GA,Henry
30248,Locust Grove,GA,Henry
30248,,GA,Henry
30248,Heron Bay,GA,Spalding
30248,,GA,Spalding
30250,Lovejoy,GA,Clayton
30250,Lovejoy,GA,Clayton
30251,Luthersville,GA,Meriwether
30251,Luthersville,GA,Meriwether
30251,,GA,Meriwether
30252,Mcdonough,GA,Henry
30252,McDonough,GA,Henry
30252,,GA,Henry
30252,,GA,Rockdale
30253,Mcdonough,GA,Henry
30253,McDonough,GA,Henry
30253,Stockbridge,GA,Henry
30253,,GA,Henry
30256,Meansville,GA,Pike
30256,Meansville,GA,Pike
30256,,GA,Pike
30256,,GA,Upson
30257,Milner,GA,Lamar
30257,Milner,GA,Lamar
30257,,GA,Lamar
30257,,GA,Pike
30258,Molena,GA,Pike
30258,Molena,GA,Pike
30258,,GA,Pike
30258,,GA,Upson
30259,Grantville,GA,Coweta
30259,Moreland,GA,Coweta
30259,Moreland,GA,Coweta
30259,,GA,Coweta
30260,Forest Park,GA,Clayton
30260,Lake City,GA,Clayton
30260,Lake City,GA,Clayton
30260,Morrow,GA,Clayton
30260,Morrow,GA,Clayton
30260,,GA,Clayton
30261,Lagrange,GA,Troup
30261,Mountville,GA,Troup
30263,East Newnan,GA,Coweta
30263,Newnan,GA,Coweta
30263,Newnan,GA,Coweta
30263,Raymond,GA,Coweta
30263,,GA,Coweta
30263,,GA,Heard
30264,Newnan,GA,Coweta
30265,Newnan,GA,Coweta
30265,Newnan,GA,Coweta
30265,,GA,Coweta
30266,Orchard Hill,GA,Spalding
30268,Palmetto,GA,Coweta
